age,weight,height,sex,goal,activity,recommended_diet,initial_weight,final_weight,duration_days,waist_before,waist_after,hips_before,hips_after,chest_before,chest_after,food_likes,food_dislikes,diet_type_used,satisfaction_level,success,estimated_lean_mass,calories_deficit,macro_protein,macro_fat,macro_carbs,food_intolerance
61,105.0,192,мъж,качване,ниска,нисковъглехидратен,94.0,105.0,60,81,73,102,94,88,85,"пилешко, бобови, яйца","мляко, сладки",нисковъглехидратен,4,Не,53.7,1964,104,86,295,
18,92.2,179,жена,качване,висока,високопротеинов,100.3,92.2,41,77,69,117,113,84,76,"картофи, пилешко, яйца","тестени изделия, риба",високопротеинов,5,False,73.8,2258,105,55,203,
30,68.8,188,жена,отслабване,ниска,растителен,74.1,68.8,107,86,77,114,111,120,117,"ориз, пилешко, сирене","пилешко, зеленчуци",растителен,5,True,55.0,2485,133,99,211,
29,71.0,162,мъж,поддържане,висока,кето,56.0,71.0,151,72,62,94,87,89,79,"мляко, хляб, зеленчуци","сладки, пилешко",кето,6,Да,50.2,2079,125,44,138,фъстъци
53,88.0,178,мъж,поддържане,ниска,растителен,78.1,88.0,80,78,73,105,103,99,89,"картофи, яйца, ориз","тестени изделия, риба",растителен,1,True,70.4,1906,91,97,247,
38,93.7,177,жена,поддържане,ниска,високопротеинов,97.3,93.7,93,90,82,107,103,90,82,"сирене, плодове, сладко","плодове, зеленчуци",високопротеинов,5,False,75.0,2417,127,64,263,
28,77.9,194,мъж,качване,ниска,нисковъглехидратен,87.5,77.9,73,85,82,102,94,87,78,"сирене, риба, яйца","яйца, риба",нисковъглехидратен,8,False,62.3,1792,146,100,268,
57,78.1,183,мъж,поддържане,висока,високопротеинов,72.5,78.1,106,94,86,110,106,113,106,"плодове, сирене, тестени изделия","сладко, тестени изделия",високопротеинов,2,True,62.5,2382,92,84,189,
22,104.8,162,мъж,качване,ниска,балансиран,112.2,104.8,40,91,82,99,98,103,96,"сладко, тестени изделия, сирене","яйца, картофи",балансиран,3,False,83.8,1587,145,72,182,
56,68.9,168,жена,качване,ниска,балансиран,59.9,68.9,78,96,87,119,112,116,112,"ориз, яйца, картофи","сладко, сирене",балансиран,10,True,55.1,1510,109,71,176,
38,66.9,192,жена,качване,ниска,нисковъглехидратен,73.0,66.9,34,103,100,113,108,95,85,"пилешко, риба, зеленчуци","тестени изделия, сирене",нисковъглехидратен,4,False,53.5,2327,101,83,285,
56,68.9,168,жена,качване,ниска,балансиран,59.9,68.9,78,96,87,119,112,116,112,"ориз, яйца, картофи","сладко, сирене",балансиран,10,True,55.1,1510,109,71,176,
21,88.1,183,мъж,поддържане,ниска,балансиран,96.9,88.1,91,90,86,110,105,100,94,"ориз, картофи, яйца","сладко, сирене",балансиран,9,False,70.5,2239,125,64,232,
22,97.1,161,мъж,качване,средна,балансиран,103.4,97.1,107,93,90,120,112,108,104,"яйца, тестени изделия, пилешко","зеленчуци, сирене",балансиран,7,False,77.7,2152,106,59,179,
62,76.0,163,жена,качване,висока,кето,61.0,76.0,45,78,70,96,88,100,90,"мляко, сладки, яйца","яйца, мляко",кето,6,Не,60.3,1793,111,57,242,фъстъци
22,95.0,200,жена,поддържане,висока,високопротеинов,88.0,95.0,77,103,102,115,107,90,84,"бобови, сладки, пилешко","хляб, зеленчуци",високопротеинов,6,Не,52.3,2486,140,75,292,глутен
39,107.0,172,мъж,поддържане,висока,нисковъглехидратен,99.0,107.0,53,93,88,95,94,105,99,"мляко, плодове, сладки","сладки, мляко",нисковъглехидратен,2,Да,62.4,1520,100,46,206,
30,67.0,184,мъж,качване,висока,вегетариански,59.0,67.0,65,76,67,113,104,95,92,"пилешко, зеленчуци, хляб","зеленчуци, пилешко",вегетариански,6,Не,47.5,1681,80,75,140,лактоза
50,101.0,167,мъж,отслабване,висока,кето,93.0,101.0,129,71,63,120,116,94,92,"хляб, сладки, бобови","яйца, риба",кето,10,Да,55.4,1712,134,59,254,
54,120.2,196,мъж,качване,висока,растителен,112.3,120.2,99,86,81,101,99,89,83,"риба, яйца, сирене","яйца, тестени изделия",растителен,10,True,96.2,1577,109,97,201,
64,70.0,186,мъж,качване,висока,кето,60.0,70.0,90,89,87,111,103,94,88,"плодове, бобови, пилешко","бобови, яйца",кето,8,Да,69.3,2180,147,60,278,
49,118.8,156,мъж,поддържане,ниска,растителен,111.7,118.8,72,79,77,111,104,119,109,"сирене, риба, пилешко","тестени изделия, ориз",растителен,10,True,95.0,1696,84,73,250,
35,53.0,199,мъж,поддържане,средна,кето,43.0,53.0,45,86,82,95,88,84,77,"зеленчуци, сладки, риба","мляко, риба",кето,7,Да,60.3,1617,136,85,166,глутен
23,92.2,200,мъж,поддържане,ниска,растителен,90.5,92.2,56,84,82,102,100,89,79,"плодове, риба, яйца","зеленчуци, сладко",растителен,6,True,73.8,1986,135,68,230,
50,107.4,199,жена,качване,висока,растителен,101.1,107.4,46,108,107,110,102,103,98,"тестени изделия, плодове, картофи","сладко, тестени изделия",растителен,9,True,85.9,1768,143,80,269,
58,57.0,200,жена,качване,ниска,високопротеинов,44.0,57.0,135,72,67,101,93,120,117,"пилешко, зеленчуци, хляб","плодове, бобови",високопротеинов,5,Не,64.2,1633,122,61,201,лактоза
19,106.5,185,жена,поддържане,средна,растителен,113.8,106.5,112,103,99,100,91,85,76,"картофи, сладко, тестени изделия","яйца, сладко",растителен,7,False,85.2,2453,112,98,286,
36,95.7,175,мъж,качване,висока,растителен,104.0,95.7,90,100,91,101,93,84,80,"сирене, плодове, зеленчуци","сладко, плодове",растителен,9,False,76.6,1982,109,92,212,
49,88.0,154,жена,качване,средна,нисковъглехидратен,73.0,88.0,174,97,93,110,100,110,109,"хляб, пилешко, сладки","плодове, яйца",нисковъглехидратен,6,Не,67.0,1677,125,50,113,лактоза
49,74.0,183,мъж,качване,ниска,вегетариански,66.0,74.0,96,98,95,109,105,111,108,"риба, яйца, сладки","риба, мляко",вегетариански,2,Не,61.7,1532,150,74,174,глутен
28,84.0,199,мъж,качване,ниска,вегетариански,82.0,84.0,83,110,107,117,107,107,106,"зеленчуци, сладки, хляб","риба, яйца",вегетариански,6,Да,47.2,1511,102,90,164,лактоза
63,115.0,193,жена,качване,средна,балансиран,112.4,115.0,49,103,98,99,95,94,92,"яйца, зеленчуци, плодове","яйца, сладко",балансиран,8,True,92.0,1658,128,72,200,
24,73.3,152,мъж,качване,средна,балансиран,77.3,73.3,70,107,99,92,84,111,110,"риба, тестени изделия, картофи","пилешко, сладко",балансиран,5,False,58.6,2296,139,77,190,
19,67.0,197,мъж,отслабване,ниска,кето,63.0,67.0,56,104,103,108,102,82,82,"риба, зеленчуци, бобови","бобови, пилешко",кето,7,Да,56.2,1969,80,88,140,глутен
54,60.0,187,мъж,отслабване,висока,вегетариански,59.0,60.0,176,79,79,95,91,91,83,"сладки, пилешко, хляб","плодове, риба",вегетариански,10,Не,66.7,1749,108,66,253,глутен
40,82.0,175,мъж,отслабване,висока,балансиран,73.0,82.0,96,81,81,120,114,108,100,"бобови, зеленчуци, пилешко","мляко, риба",балансиран,1,Да,65.8,1855,96,52,202,глутен
28,71.6,182,мъж,поддържане,висока,нисковъглехидратен,65.9,71.6,32,86,83,90,89,117,113,"риба, плодове, тестени изделия","яйца, сладко",нисковъглехидратен,4,True,57.3,2405,126,57,214,
25,94.0,177,жена,отслабване,средна,балансиран,92.0,94.0,88,94,93,113,112,86,81,"хляб, плодове, риба","сладки, яйца",балансиран,9,Да,60.3,1736,136,62,284,глутен
21,99.7,176,жена,отслабване,средна,балансиран,104.0,99.7,111,70,62,101,100,90,86,"картофи, сладко, риба","сладко, сирене",балансиран,5,True,79.8,2057,136,93,212,
22,83.2,188,жена,качване,висока,балансиран,80.1,83.2,30,83,73,105,101,110,107,"сладко, сирене, тестени изделия","сирене, пилешко",балансиран,6,True,66.6,2161,108,75,189,
58,68.0,184,жена,качване,средна,кето,53.0,68.0,92,95,91,104,103,83,81,"мляко, сладки, зеленчуци","мляко, зеленчуци",кето,3,Не,66.5,2053,124,65,133,фъстъци
19,74.0,171,жена,качване,висока,нисковъглехидратен,69.0,74.0,176,108,102,95,86,87,83,"хляб, пилешко, яйца","сладки, риба",нисковъглехидратен,6,Не,65.7,2019,107,73,177,
