age,weight,height,sex,goal,activity,recommended_diet,initial_weight,final_weight,duration_days,waist_before,waist_after,hips_before,hips_after,chest_before,chest_after,food_likes,food_dislikes,diet_type_used,satisfaction_level,success,estimated_lean_mass,calories_deficit,macro_protein,macro_fat,macro_carbs,food_intolerance
23,92.2,200,мъж,поддържане,ниска,растителен,90.5,92.2,56,84,82,102,100,89,79,"плодове, риба, яйца","зеленчуци, сладко",растителен,6,True,73.8,1986,135,68,230,
32,69.9,179,жена,качване,ниска,нисковъглехидратен,71.5,69.9,45,106,97,103,99,83,79,"плодове, яйца, пилешко","риба, ориз",нисковъглехидратен,10,False,55.9,1981,101,86,211,
57,98.6,200,мъж,поддържане,ниска,високопротеинов,106.0,98.6,38,109,100,105,100,105,96,"картофи, яйца, плодове","зеленчуци, яйца",високопротеинов,7,False,78.9,1661,137,91,219,
28,75.6,166,жена,отслабване,висока,нисковъглехидратен,73.5,75.6,49,74,68,97,96,103,99,"пилешко, плодове, сладко","яйца, ориз",нисковъглехидратен,9,False,60.5,1771,100,88,232,
65,86.1,175,жена,отслабване,висока,растителен,83.9,86.1,101,84,78,108,101,90,81,"зеленчуци, сладко, тестени изделия","зеленчуци, сладко",растителен,7,False,68.9,2396,115,60,174,
64,88.7,181,жена,поддържане,средна,нисковъглехидратен,92.6,88.7,90,73,67,120,112,92,84,"тестени изделия, риба, зеленчуци","плодове, зеленчуци",нисковъглехидратен,3,False,71.0,1509,106,70,181,
39,119.1,187,жена,поддържане,висока,растителен,109.2,119.1,63,75,65,113,107,90,82,"сирене, ориз, яйца","сирене, картофи",растителен,1,True,95.3,2128,128,77,216,
53,84.2,156,жена,поддържане,средна,растителен,78.3,84.2,42,100,98,99,89,119,114,"тестени изделия, картофи, сирене","плодове, риба",растителен,9,True,67.4,1517,130,69,268,
27,62.3,173,жена,поддържане,ниска,нисковъглехидратен,61.8,62.3,54,83,77,97,91,101,96,"картофи, яйца, сладко","яйца, плодове",нисковъглехидратен,1,True,49.8,1605,80,99,157,
63,106.5,196,жена,отслабване,ниска,балансиран,105.5,106.5,32,80,79,98,88,98,94,"плодове, зеленчуци, сладко","пилешко, сладко",балансиран,6,False,85.2,1758,122,93,270,
50,116.8,197,мъж,отслабване,средна,високопротеинов,106.9,116.8,54,108,105,102,94,87,77,"картофи, тестени изделия, яйца","яйца, ориз",високопротеинов,6,False,93.4,2496,87,72,161,
63,65.1,178,мъж,качване,ниска,нисковъглехидратен,60.1,65.1,118,84,74,107,101,92,82,"плодове, сладко, зеленчуци","тестени изделия, пилешко",нисковъглехидратен,7,True,52.1,1821,99,85,259,
31,63.7,174,мъж,поддържане,средна,балансиран,57.0,63.7,39,81,77,90,83,104,102,"риба, тестени изделия, плодове","картофи, зеленчуци",балансиран,2,True,51.0,2268,83,66,237,
21,69.7,172,жена,отслабване,висока,високопротеинов,77.6,69.7,50,76,72,112,111,113,106,"ориз, яйца, риба","риба, плодове",високопротеинов,5,True,55.8,2281,142,75,188,
51,99.2,197,мъж,качване,висока,растителен,108.4,99.2,59,79,74,104,98,110,101,"пилешко, плодове, тестени изделия","сирене, риба",растителен,5,False,79.4,2097,114,55,205,
40,80.0,163,мъж,отслабване,ниска,балансиран,71.0,80.0,92,94,87,98,91,94,87,"риба, пилешко, сирене","картофи, плодове",балансиран,9,False,64.0,1582,133,70,239,
63,71.1,178,мъж,отслабване,ниска,растителен,65.5,71.1,82,90,81,102,94,80,73,"сладко, плодове, картофи","плодове, сладко",растителен,8,False,56.9,2174,138,50,157,
57,102.2,181,жена,качване,висока,растителен,97.9,102.2,47,89,82,100,96,116,115,"зеленчуци, сладко, тестени изделия","ориз, тестени изделия",растителен,4,True,81.8,2041,109,87,225,
26,110.5,200,мъж,качване,средна,растителен,105.2,110.5,60,82,77,116,111,113,110,"плодове, картофи, яйца","яйца, ориз",растителен,6,True,88.4,2079,90,51,188,
29,80.1,190,мъж,качване,ниска,високопротеинов,77.5,80.1,43,108,103,119,110,101,98,"сирене, плодове, ориз","сладко, тестени изделия",високопротеинов,6,True,64.1,1628,90,56,198,
41,109.2,196,жена,качване,висока,нисковъглехидратен,108.2,109.2,53,99,89,96,94,99,98,"ориз, плодове, пилешко","картофи, зеленчуци",нисковъглехидратен,4,True,87.4,2142,144,60,186,
40,73.5,195,жена,отслабване,висока,балансиран,77.5,73.5,77,79,70,119,114,116,106,"плодове, зеленчуци, картофи","яйца, пилешко",балансиран,6,True,58.8,1634,135,50,206,
54,110.2,175,мъж,отслабване,висока,растителен,108.8,110.2,77,101,97,117,115,90,87,"картофи, сирене, тестени изделия","сладко, картофи",растителен,4,False,88.2,2069,105,99,262,
61,111.9,176,мъж,отслабване,ниска,балансиран,114.8,111.9,86,77,74,102,93,89,81,"сладко, пилешко, тестени изделия","тестени изделия, сладко",балансиран,9,True,89.5,1982,145,54,196,
18,60.2,198,мъж,поддържане,висока,нисковъглехидратен,55.2,60.2,116,104,99,100,91,82,74,"сирене, плодове, картофи","картофи, риба",нисковъглехидратен,3,True,48.2,1572,111,71,222,
54,91.3,180,жена,поддържане,ниска,растителен,84.8,91.3,71,82,76,112,102,99,91,"плодове, риба, картофи","риба, тестени изделия",растителен,6,True,73.0,1879,122,91,205,
46,55.0,164,мъж,качване,средна,балансиран,59.8,55.0,43,91,84,113,106,94,85,"ориз, зеленчуци, плодове","ориз, риба",балансиран,7,False,44.0,2428,150,55,200,
37,77.8,178,жена,отслабване,средна,растителен,72.3,77.8,92,76,66,107,100,110,101,"тестени изделия, ориз, риба","ориз, плодове",растителен,3,False,62.2,1849,84,93,237,
40,62.3,152,жена,качване,висока,нисковъглехидратен,65.2,62.3,69,107,99,111,108,105,96,"ориз, картофи, плодове","тестени изделия, яйца",нисковъглехидратен,9,False,49.8,1543,112,52,180,
44,111.7,158,мъж,качване,средна,високопротеинов,106.7,111.7,66,74,64,98,91,110,103,"тестени изделия, ориз, зеленчуци","риба, ориз",високопротеинов,1,True,89.4,1645,111,65,192,
37,50.7,193,жена,поддържане,средна,растителен,59.4,50.7,54,80,71,103,102,118,115,"сладко, зеленчуци, пилешко","пилешко, яйца",растителен,9,False,40.6,1585,143,80,171,
31,89.2,169,жена,отслабване,ниска,нисковъглехидратен,98.4,89.2,97,106,105,117,108,106,97,"риба, плодове, картофи","картофи, пилешко",нисковъглехидратен,5,True,71.4,2116,93,68,151,
64,92.7,167,мъж,поддържане,средна,високопротеинов,92.4,92.7,58,103,93,112,105,100,99,"сирене, пилешко, риба","зеленчуци, сирене",високопротеинов,3,True,74.2,1510,143,66,171,
21,68.8,188,мъж,поддържане,средна,нисковъглехидратен,72.5,68.8,52,99,96,114,104,93,87,"плодове, сирене, зеленчуци","риба, тестени изделия",нисковъглехидратен,4,False,55.0,2442,109,96,207,
22,57.8,152,жена,поддържане,средна,балансиран,60.6,57.8,55,95,88,109,104,88,83,"сирене, ориз, картофи","плодове, сирене",балансиран,8,False,46.2,2164,146,97,185,
54,53.8,184,жена,качване,средна,балансиран,61.2,53.8,37,99,95,112,111,100,97,"сладко, яйца, тестени изделия","картофи, риба",балансиран,7,False,43.0,1865,121,77,247,
50,65.4,191,мъж,качване,средна,балансиран,58.6,65.4,99,74,65,95,92,97,92,"сладко, зеленчуци, плодове","плодове, сирене",балансиран,8,True,52.3,2151,139,56,239,
