food_name,Unnamed: 0.1,Unnamed: 0,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
"Говеждо бъбреци, приготвени",459,459,45,1.3,0.3,0.2,0.2,0.0,0.0,7.7,0.0,202.6,0.029,18.9,0.0,0.001,0.073,0.013,0.8,1.1,0.4,0.1,0.0,0.095,0.099,0.0,5.4,0.2,1.6,3.4,0.007,86.0,38.2,0.049,0.8,16.0
Готвати пушки,460,460,164,6.3,1.6,1.0,1.5,0.0,0.0,25.1,0.0,495.0,0.1,63.3,0.095,4.4,0.2,0.3,0.063,1.5,8.2,2.2,0.5,0.0,0.0,0.1,0.014,17.1,0.7,3.2,23.8,0.2,236.6,168.2,0.072,32.643
патешки черен дроб суров,461,461,60,2.0,0.6,0.3,0.3,1.6,0.0,8.2,0.0,226.6,0.089,31.6,5.3,0.2,0.3,0.046,0.4,2.9,2.7,0.3,2.0,0.0,0.0,0.0,4.8,2.6,13.4,10.6,0.1,118.4,101.2,0.069,1.4,37.3
телешко чернодробно приготвено,462,462,154,5.0,1.6,0.9,0.9,3.0,0.0,22.7,0.0,408.8,0.046,47.9,0.2,16.9,0.1,0.3,0.09,2.3,10.5,5.2,0.7,0.9,0.0,0.5,0.043,4.8,12.0,4.1,16.0,0.2,368.0,263.2,0.043,43.638
"свински бели дробове, приготвени",463,463,297,9.3,3.3,2.1,1.1,0.0,0.0,49.8,0.0,1161.0,0.2,240.0,0.0,0.2,0.069,0.049,1.0,4.1,2.0,0.2,23.7,0.0,0.0,0.0,24.0,0.2,49.2,36.0,0.029,558.0,453.0,0.085,7.4,156.0
"Лека бели дробове, приготвени",464,464,312,7.9,2.7,2.0,1.1,0.0,0.0,56.2,0.0,789.0,0.2,232.8,0.0,0.072,0.032,0.016,0.4,6.9,0.0,0.2,102.0,0.0,0.0,0.0,21.0,0.7,10.8,24.0,0.082,696.0,426.0,0.067,3.6,197.9
Говедо от говеждо месо се готви,465,465,1215,95.2,32.8,32.9,17.8,0.0,0.0,83.2,0.0,1120.1,0.4,201.3,0.0,0.3,0.058,0.092,0.9,7.0,7.5,0.3,115.1,0.0,0.0,0.0,38.1,0.2,5.7,38.1,0.4,1386.8,1649.7,0.029,8.4,337.3
Хам,466,466,46,2.5,0.1,1.2,0.2,1.0,0.3,4.6,0.4,16.0,0.2,18.8,0.0,0.2,0.079,0.074,0.094,0.8,0.1,0.041,1.1,0.08,0.076,0.0,6.7,0.002,0.3,6.2,0.2,42.8,80.4,0.063,0.4,16.6
"свинско месо, приготвено",467,467,283,14.1,4.4,6.8,2.1,0.0,0.0,14.1,0.0,112.6,0.7,79.2,0.02,0.8,0.0,0.044,0.3,11.0,0.7,0.7,0.0,0.095,0.0,0.0,10.7,0.082,0.7,41.5,0.077,369.8,615.1,0.048,2.6,39.657
бекон печен,468,468,43,3.3,1.1,1.5,0.4,0.1,0.0,3.0,0.0,8.8,0.034,1.0,0.0,0.037,0.05,0.007,0.081,0.015,0.9,0.051,0.09,0.0,0.002,0.039,0.097,0.9,0.096,0.1,2.6,0.003,42.6,45.2,0.09,6.516
свинско най -малко печени сурови,469,469,3644,182.8,35.1,40.8,14.3,0.0,0.0,468.4,0.0,1404.8,1.0,1539.6,0.09,9.4,0.0,0.075,4.0,122.2,15.8,15.8,0.0,0.042,2.6,0.0,153.7,1.2,11.6,526.8,0.2,4741.2,7858.1,0.6,38.0,816.574
свинско острие ролка сурово,470,470,76,6.2,2.2,2.8,0.7,0.0,0.0,4.7,0.0,15.0,0.4,16.7,0.0,0.2,0.076,0.08,0.089,0.8,0.2,0.097,0.014,0.0,0.0,0.0,2.0,0.084,0.2,3.7,0.042,56.3,83.5,0.078,0.7,13.143
свински бекриби сурови,471,471,2399,174.9,61.9,73.5,28.7,0.0,0.0,204.2,0.0,739.0,0.9,679.8,0.035,4.9,0.0,0.028,3.3,72.6,8.8,4.5,0.0,0.025,2.6,0.0,332.0,1.0,8.1,171.4,0.085,1649.3,2645.4,0.3,27.2,719.224
"Свинско спарори, приготвени",472,472,703,53.6,19.7,23.9,4.8,0.0,0.0,51.4,0.0,214.2,0.2,71.5,0.065,0.7,0.022,0.016,0.7,9.7,1.3,0.6,0.0,0.043,0.6,0.0,83.2,0.3,3.3,42.5,0.083,462.0,566.4,0.092,8.1,191.598
Студен стомах с свинско месо,473,473,44,2.1,0.8,0.6,0.2,0.029,0.0,6.1,0.0,89.4,0.035,20.0,0.0,0.08,0.09,0.067,0.05,0.4,0.2,0.038,0.0,0.0,0.087,0.0,4.2,0.048,0.3,4.2,0.015,36.5,24.1,0.077,0.8,12.779
мед пушена шунка,474,474,67,1.3,0.6,0.9,0.2,4.0,0.0,9.9,0.0,12.1,0.5,38.5,0.0,0.2,0.013,0.091,0.097,1.3,0.1,0.1,0.3,0.0,0.0,0.0,3.3,0.039,0.2,4.4,0.096,211.2,90.8,0.099,0.5,19.0
Бостън Буто Стейк сурова,475,475,844,56.1,19.7,23.6,7.2,0.0,0.0,79.0,0.0,281.2,0.3,313.8,0.051,2.4,0.0,0.088,1.6,19.2,6.6,2.2,0.0,0.028,1.0,0.0,72.6,0.4,5.1,90.7,0.098,861.8,1442.4,0.1,14.0,212.848
свински котлети с котлети,476,476,140,4.5,1.5,1.8,0.8,0.0,0.0,23.3,0.0,65.6,0.001,53.9,0.075,0.075,0.5,0.0,0.07,0.2,6.4,0.8,0.4,0.0,0.01,0.1,0.0,9.0,0.012,0.6,20.5,0.073,238.6,337.0,0.043,28.239
свински селски стил ребра сурови,477,477,242,15.1,3.0,3.5,1.2,0.0,0.0,24.8,0.0,94.7,0.061,87.3,0.009,0.5,0.0,0.055,0.3,3.9,2.1,0.7,0.0,0.028,0.3,0.0,28.2,0.023,1.1,26.9,0.072,247.0,407.0,0.048,3.6,69.223
Химови банички,478,478,205,18.3,6.6,8.6,2.0,1.1,0.0,8.3,0.0,45.5,0.7,35.4,0.0,0.3,0.061,0.084,0.1,2.0,0.2,0.1,0.0,0.0,0.0,0.0,5.2,0.039,0.7,6.5,0.064,96.9,155.4,0.075,1.0,33.6
"свински крака, приготвени",479,479,67,4.5,1.2,2.3,0.4,0.0,0.0,6.2,0.0,30.3,0.046,17.8,0.0,0.08,0.014,0.048,0.029,0.2,0.047,0.081,0.0,0.0,0.054,0.0,0.0,0.014,0.3,1.4,0.017,23.2,9.3,0.04,0.3,11.0
смляно свинско приготвено,480,480,930,65.0,24.2,29.0,5.9,0.0,0.0,80.4,0.0,294.2,0.2,165.1,0.01,2.2,0.005,0.058,0.7,13.2,1.6,1.2,2.2,0.066,0.7,0.0,68.9,0.1,4.0,75.1,0.081,707.4,1133.1,0.1,10.0,220.513
"свински центрови котлети, приготвени",481,481,328,17.4,5.5,6.6,2.1,0.0,0.0,40.2,0.0,131.9,0.065,97.8,0.2,0.021,0.9,0.0,0.059,0.4,12.8,1.0,1.1,0.0,0.089,0.2,0.0,37.7,0.1,1.2,39.3,0.005,345.4,540.1,0.07,59.0
"Свинска капачка за крака пържола, приготвена",482,482,307,8.6,2.6,3.7,1.1,0.0,0.0,53.5,0.0,157.1,0.1,133.3,0.0,0.9,0.071,0.068,0.8,15.9,1.5,0.8,0.0,0.0,0.2,0.0,13.6,0.1,1.9,44.6,0.061,428.7,710.0,0.035,8.0,77.6
свинско острие котлети сурови,483,483,376,15.4,5.2,6.1,2.1,0.0,0.0,55.8,0.0,155.2,0.2,191.6,0.039,1.4,0.0,0.055,0.9,18.7,2.9,1.2,0.0,0.067,0.5,0.0,78.9,0.2,1.9,47.3,0.059,594.4,823.2,0.038,7.2,152.089
свинско филе сурова,484,484,606,17.8,6.0,6.8,2.8,0.0,0.0,104.3,0.0,328.3,0.3,378.6,0.0,5.0,0.0,0.023,1.7,33.4,4.2,3.9,0.0,0.075,1.1,0.0,30.3,0.4,4.9,136.4,0.098,1227.2,1984.7,0.2,9.4,157.3
свински котлети за свинско месо сурово,485,485,1090,23.3,8.2,9.9,3.7,0.0,0.0,205.5,0.0,567.6,0.6,669.4,0.023,5.5,0.0,0.083,2.3,66.2,6.6,5.5,0.0,0.005,1.5,0.0,81.1,0.6,5.0,207.2,0.094,2261.5,3189.5,0.3,15.5,314.931
свинско капачка за крака пържола сурова,486,486,284,7.8,2.7,3.9,1.2,0.0,0.0,50.0,0.0,145.5,0.2,173.7,0.0,1.2,0.004,0.072,1.0,16.4,1.9,1.3,0.0,0.0,0.2,0.0,16.2,0.1,1.9,50.8,0.069,478.2,843.2,0.009,7.3,75.9
свински труп суров,487,487,1706,159.1,56.4,72.3,17.2,0.0,0.0,63.1,0.0,335.7,0.2,226.0,0.007,2.7,0.002,0.096,0.9,17.4,2.4,1.3,1.8,0.0,1.3,0.0,86.2,0.2,3.1,59.0,0.081,703.1,1147.6,0.1,7.2,313.327
свинско сплит приготвен,488,488,446,9.6,3.2,2.6,0.7,0.0,0.0,84.3,0.0,1507.0,0.3,199.4,0.0,0.4,0.002,0.071,0.8,17.8,2.7,0.2,34.7,0.0,0.0,0.0,38.9,0.4,66.5,44.9,0.1,846.2,678.7,0.1,10.6,234.0
Нарязана шунка,489,489,50,2.9,1.0,1.4,0.4,1.2,0.0,4.6,0.0,16.5,0.3,18.3,0.0,0.2,0.008,0.006,0.035,1.1,0.0,0.01,0.0,0.025,0.087,0.0,2.0,0.049,0.2,4.5,0.0,43.4,89.3,0.098,0.5,10.9
свински центрови котлети сурови,490,490,338,18.0,6.0,7.1,2.4,0.0,0.0,41.2,0.0,137.3,0.1,138.7,0.048,1.0,0.0,0.02,0.4,13.2,1.4,1.4,0.0,0.062,0.2,0.0,37.8,0.1,1.3,49.8,0.096,415.9,682.6,0.052,3.5,98.301
готвени котлети за свинско острие,491,491,265,14.6,4.3,5.1,1.9,1.1,0.0,32.4,0.0,100.9,0.072,81.4,0.069,0.8,0.0,0.068,0.3,10.1,1.5,0.7,0.0,0.028,0.3,0.0,10.5,0.1,1.2,31.4,0.076,355.0,533.2,0.085,3.0,59.882
"Boston Butt Steak, приготвена",492,492,494,32.7,12.2,14.8,3.8,0.0,0.0,46.4,0.0,181.3,0.1,101.7,0.066,0.9,0.0,0.064,0.7,7.2,2.4,0.8,0.0,0.051,0.2,0.0,48.1,0.2,3.2,42.6,0.063,384.8,564.3,0.04,9.0,130.498
свинско месо сурово,493,493,179,18.6,6.2,7.9,3.7,0.0,0.0,2.6,0.0,20.4,0.021,7.0,0.094,0.05,0.0,0.086,0.059,0.7,0.1,0.07,0.0,0.055,0.1,0.0,4.0,0.076,0.07,1.7,0.0,23.8,94.2,0.046,0.2,25.261
свинско топчета от ядки сурови,494,494,287,12.8,4.5,5.5,1.6,0.0,0.0,39.9,0.0,124.0,0.099,130.2,0.074,1.2,0.0,0.087,0.3,14.8,1.3,1.3,0.0,0.089,0.2,0.0,13.0,0.1,0.9,48.1,0.02,418.1,690.1,0.096,2.9,66.684
Сворско острие от пържола,495,495,694,44.7,16.6,20.1,5.3,0.087,0.0,68.2,0.0,256.1,0.4,148.2,0.4,0.0,1.1,0.0,0.1,0.9,9.5,3.5,1.2,0.0,0.032,0.3,0.0,71.3,0.5,4.5,52.8,0.06,599.3,976.8,0.1,115.063
"Свинско бостънски пържоли, приготвени",496,496,438,28.1,10.1,12.5,2.5,0.0,0.0,43.2,0.0,160.6,0.1,96.8,0.06,1.2,0.096,0.046,0.7,6.9,1.2,0.5,0.5,0.091,0.5,0.0,60.8,0.003,2.4,35.5,0.037,354.9,550.9,0.06,7.6,135.049
Бекон се готви,497,497,43,3.1,1.1,1.4,0.5,0.068,0.0,3.5,0.0,10.1,0.2,1.9,0.053,0.0,0.031,0.0,0.037,0.066,1.0,0.1,0.047,0.0,0.0,0.009,0.0,1.2,0.047,0.1,3.1,0.071,35.4,47.8,0.064,6.747
Мариновани свински скакали,498,498,48,3.0,0.9,1.5,0.3,0.0,0.0,5.4,0.0,25.2,0.3,19.2,0.055,0.056,0.058,0.061,0.066,0.3,0.02,0.047,0.0,0.0,0.047,0.0,5.4,0.063,0.3,1.7,0.018,17.0,13.3,0.089,0.7,14.146
свинско бостънско печено варено,499,499,705,49.4,18.3,21.7,4.6,0.0,0.0,60.5,0.0,225.3,0.2,150.6,0.061,1.7,0.084,0.041,0.9,10.6,1.7,0.6,1.8,0.029,0.5,0.0,73.4,0.3,3.8,47.2,0.052,516.1,869.8,0.022,10.4,188.948
Бейкън на канадски стил на скара,500,500,43,2.0,0.7,0.9,0.2,0.3,0.0,5.7,0.0,13.6,0.4,14.5,0.0,0.2,0.07,0.03,0.054,1.6,0.1,0.1,0.0,0.048,0.061,0.0,2.4,0.043,0.2,4.9,0.023,69.6,91.7,0.058,0.4,10.6
пържола с шунка,501,501,70,2.4,0.8,1.1,0.3,0.0,0.0,11.1,0.0,25.7,0.7,41.2,0.0,0.5,0.064,0.08,0.1,2.9,0.4,0.2,18.4,0.0,0.0,0.0,2.3,0.05,0.6,10.8,0.011,148.2,185.3,0.068,1.2,34.8
свинско бек мазнини,502,502,3683,402.3,146.1,190.3,46.9,0.0,0.0,13.2,0.0,258.6,0.064,34.9,0.032,0.4,0.072,0.035,0.2,4.5,0.5,0.2,0.5,0.003,0.0,0.0,9.1,0.094,0.8,9.1,0.082,172.4,294.8,0.063,1.7,425.932
бекон изпечен,503,503,44,3.5,1.1,1.5,0.4,0.1,0.0,2.9,0.0,8.7,0.2,1.0,0.0,0.052,0.09,0.095,0.053,0.058,0.9,0.077,0.084,0.0,0.0,0.038,0.047,0.8,0.054,0.1,2.4,0.078,41.0,43.7,0.003,6.673
свинско ръка пикник суров,504,504,5298,343.4,113.6,147.3,67.9,0.0,0.0,513.6,0.0,1729.4,2.3,1875.9,0.1,16.1,0.0,0.04,6.8,124.0,27.9,12.1,0.0,0.064,5.8,0.0,329.4,2.0,15.6,494.1,0.3,5490.0,11336.9,0.6,59.0,1202.1
Солено свинско сурово,505,505,212,22.8,8.3,10.7,2.7,0.0,0.0,1.4,0.0,24.3,0.8,3.1,0.0,0.054,0.011,0.049,0.01,0.5,0.078,0.048,0.0,0.035,0.0,0.0,1.7,0.053,0.1,2.0,0.073,14.7,18.7,0.056,0.3,26.0
свинско ръка пикник,506,506,5292,322.7,109.3,139.0,62.7,0.0,0.0,560.3,0.0,1936.7,2.2,1351.9,0.007,9.9,0.1,0.086,7.3,119.5,27.0,7.8,0.0,0.062,5.9,0.0,360.3,2.4,20.7,495.4,0.5,5404.8,8039.6,0.7,69.8,1264.074
готвени котлети за свинско месо,507,507,270,11.2,4.3,4.9,1.7,0.0,0.0,39.4,0.0,97.2,0.064,84.3,0.062,0.02,0.7,0.0,0.067,0.3,13.4,1.4,0.7,0.0,0.043,0.3,0.0,16.2,0.1,1.2,31.1,0.052,298.4,352.4,0.079,51.481
смляно свинско сурово,508,508,329,26.5,9.8,11.8,2.4,0.0,0.0,21.1,0.0,90.0,0.033,76.3,0.034,0.9,0.055,0.005,0.3,5.4,0.8,0.5,0.9,0.0,0.0,0.0,17.5,0.08,1.1,23.8,0.083,218.8,358.8,0.039,2.8,67.15
свинско рамо сурово,509,509,1070,81.6,28.3,36.3,8.7,0.0,0.0,77.9,0.0,322.1,0.3,290.4,0.087,3.5,0.077,0.034,1.2,17.4,3.3,1.6,3.2,0.025,0.9,0.0,68.0,0.4,4.8,81.6,0.083,825.6,1369.9,0.1,12.2,235.572
Приготвени свинско изтриване,510,510,66,5.8,2.7,2.0,0.3,0.0,0.0,3.5,0.0,78.4,0.078,19.2,0.0,0.0,0.099,0.024,0.056,0.093,0.065,0.059,0.0,0.0,0.0,0.083,0.0,7.1,0.056,0.4,2.5,0.033,18.7,4.0,0.07,9.329
готвени ивици за свинско закуска,511,511,52,4.1,1.4,1.9,0.6,0.1,0.0,3.3,0.0,11.9,0.2,3.0,0.0,0.039,0.02,0.02,0.073,0.9,0.1,0.068,0.0,0.066,0.057,0.0,1.6,0.054,0.2,2.9,0.085,29.9,52.7,0.061,0.4,9.3
свинско острие ролка печено,512,512,1079,88.3,31.5,41.5,9.4,1.4,0.0,65.0,0.0,251.9,3.7,211.2,0.0,1.7,0.032,0.007,1.1,8.9,2.9,0.8,12.0,0.0,0.0,0.0,26.3,0.3,3.3,48.9,0.098,586.6,729.4,0.1,9.2,196.3
"свинска опашка, приготвена",513,513,1089,98.5,34.2,46.4,10.8,0.0,0.0,46.8,0.0,354.8,0.093,128.4,0.0,0.2,0.002,0.061,0.2,3.1,1.2,0.7,0.0,0.0,0.0,0.0,38.5,0.2,2.2,19.3,0.087,129.3,431.8,0.087,4.5,186.0
свински център ребро печени сурови,514,514,275,9.7,3.3,4.0,1.1,0.0,0.0,44.0,0.0,113.1,0.1,146.2,0.0,1.0,0.0,0.094,0.4,13.5,1.5,1.5,0.0,0.072,0.3,0.0,48.5,0.1,1.2,50.5,0.053,436.3,725.2,0.05,4.0,103.4
свински център ребро печени,515,515,1942,114.9,42.6,48.4,19.4,0.0,0.0,211.3,0.0,610.7,0.7,452.3,0.8,0.041,4.1,0.0,0.018,2.3,74.3,11.6,3.8,0.0,0.094,1.6,0.0,148.8,0.7,7.5,164.4,0.063,1800.9,2129.8,0.3,331.5
кайма,516,516,55,4.3,1.5,2.0,0.5,0.4,0.0,3.4,0.0,14.7,0.3,12.0,0.0,0.1,0.094,0.059,0.073,0.9,0.094,0.081,0.0,0.058,0.012,0.0,2.1,0.029,0.2,3.4,0.074,33.0,65.3,0.048,0.4,10.4
Печена шунка,517,517,316,21.3,7.1,9.9,2.5,0.6,0.0,28.7,0.0,86.8,1.3,85.3,0.0,1.1,0.033,0.054,0.4,7.4,1.0,0.4,19.6,0.0,0.0,0.0,11.2,0.2,1.9,23.8,0.084,340.2,499.8,0.053,3.5,83.3
свинско сладко сурово,518,518,232,14.7,5.1,6.6,1.6,0.0,0.0,23.1,0.0,73.7,0.003,78.3,0.049,1.1,0.013,0.019,0.3,5.4,0.8,0.6,0.7,0.044,0.2,0.0,21.1,0.037,0.9,24.6,0.066,230.5,416.5,0.013,2.0,60.563
свински бекриби печени,519,519,2564,188.9,68.5,81.6,31.0,0.0,0.0,202.0,0.0,737.5,0.8,481.3,1.7,0.023,4.0,0.0,0.08,2.9,67.0,11.1,3.6,0.0,0.068,2.2,0.0,403.9,0.9,8.1,149.3,0.065,1448.7,2107.2,0.3,397.1
свинско коремче суров,520,520,2350,240.5,87.7,112.0,25.6,0.0,0.0,42.4,0.0,326.6,0.1,166.7,0.095,1.8,0.088,0.075,1.1,21.1,1.2,0.6,1.4,0.0,1.8,0.0,22.7,0.2,2.4,18.1,0.01,489.9,839.2,0.085,4.6,309.486
шунка сурова,521,521,266,18.2,6.0,8.7,2.1,0.046,0.0,23.8,0.0,54.6,1.5,93.2,0.0,1.3,0.021,0.034,0.3,4.5,0.6,0.7,0.0,0.054,0.3,0.0,8.4,0.075,1.2,19.6,0.063,245.0,442.4,0.065,2.3,51.697
шунка допълнително постно,522,522,45,2.3,0.8,1.1,0.3,0.6,0.0,5.1,0.0,14.8,0.4,18.7,0.0,0.2,0.022,0.097,0.028,1.4,0.1,0.1,0.0,0.094,0.04,0.0,2.0,0.075,0.3,5.0,0.049,66.1,83.2,0.041,0.6,10.3
Свинско краката мариновани,523,523,635,45.5,13.4,25.8,3.6,0.029,0.0,52.8,0.0,376.5,4.3,340.2,0.098,0.031,0.061,0.003,0.085,1.0,1.2,0.058,0.0,0.01,1.0,0.0,145.2,0.2,1.4,49.9,0.049,394.6,59.0,0.003,0.9,245.019
"свинско рамо, приготвено",524,524,394,28.9,10.6,12.8,2.8,0.0,0.0,31.4,0.0,121.5,0.001,74.0,0.004,0.8,0.065,0.007,0.4,5.4,0.8,0.4,0.7,0.007,0.3,0.0,32.4,0.2,1.8,24.3,0.084,286.2,444.2,0.026,5.0,95.226
свинско най -малко печени печени,525,525,1628,74.8,24.1,29.8,8.5,0.0,0.0,224.3,0.0,678.4,0.4,540.7,0.7,0.011,4.6,0.0,0.051,2.0,60.2,5.7,5.9,0.0,0.017,0.9,0.0,59.4,0.7,5.4,212.0,0.052,1891.0,2959.5,0.3,306.4
свинска кожа,526,526,154,8.9,3.2,4.2,1.0,0.0,0.0,17.3,0.0,26.9,0.5,0.5,0.037,0.009,0.0,0.036,0.034,0.4,0.1,0.096,0.1,0.0,0.1,0.0,8.5,0.033,0.2,3.1,0.066,24.1,35.9,0.062,0.2,35.03
свински ребрата в селски стил,527,527,235,15.2,5.4,6.6,1.8,0.0,0.0,22.8,0.0,88.6,0.049,46.4,0.098,0.4,0.0,0.016,0.2,4.8,1.2,0.4,0.0,0.09,0.1,0.0,29.2,0.072,1.2,19.8,0.025,173.7,247.7,0.026,3.6,68.402
свинско острие пържола сурова,528,528,664,43.7,15.4,18.4,5.6,0.6,0.0,67.6,0.0,243.7,0.6,276.5,0.0,1.9,0.0,0.01,1.3,14.8,5.6,1.9,0.0,0.083,0.8,0.0,59.0,0.5,3.8,70.7,0.0,829.2,1536.6,0.1,11.1,174.7
"свинско филе, приготвено",529,529,153,6.2,2.2,2.5,0.6,0.0,0.0,22.7,0.0,71.4,0.091,46.4,0.017,0.7,0.051,0.014,0.3,3.8,0.7,0.4,0.8,0.0,0.0,0.0,3.8,0.045,1.1,26.6,0.072,220.4,337.4,0.082,2.2,34.679
"свинско сладко, приготвено",530,530,213,12.1,4.5,5.4,1.0,0.0,0.0,24.2,0.0,71.2,0.077,51.9,0.008,0.6,0.066,0.024,0.2,3.9,0.6,0.3,0.5,0.007,0.2,0.0,18.7,0.006,1.0,16.9,0.033,161.1,332.9,0.02,2.1,56.575
"свински уши, приготвени",531,531,184,12.0,4.3,5.5,1.3,0.2,0.0,17.7,0.0,99.9,0.2,80.6,0.0,0.004,0.0,0.0,0.07,0.6,0.051,0.066,0.0,0.0,0.0,0.0,20.0,0.086,1.7,7.8,0.086,26.6,44.4,0.044,0.2,51.6
"свински език, приготвен",532,532,626,43.0,14.9,20.2,4.5,0.0,0.0,55.7,0.0,337.3,0.3,131.4,0.0,0.7,0.019,0.077,1.2,12.3,1.2,0.5,3.9,0.0,0.0,0.0,43.9,0.3,11.5,46.2,0.054,401.9,547.5,0.04,10.5,158.0
свинско спарориди сурови,533,533,3593,303.5,97.7,110.8,51.3,0.0,0.0,200.6,0.0,1037.6,1.1,775.0,0.0,4.1,0.0,0.055,3.3,60.5,8.1,7.4,0.0,0.084,4.8,0.0,194.6,1.0,11.8,207.5,0.1,1828.8,3138.7,0.3,32.4,710.5
Хим банички на скара,534,534,205,18.5,6.7,8.8,2.0,1.0,0.0,8.0,0.0,43.2,0.6,30.8,0.0,0.2,0.034,0.046,0.1,1.9,0.2,0.085,0.0,0.056,0.3,0.0,5.4,0.043,1.0,6.0,0.045,60.6,146.4,0.028,1.1,33.9
Пилена кожа печена,535,535,508,45.6,12.8,19.1,9.6,0.0,0.0,22.8,0.0,93.0,0.028,45.1,0.083,0.021,0.08,0.099,0.1,6.3,0.8,0.1,0.0,0.026,0.4,0.032,15.7,0.034,1.7,16.8,0.083,140.0,152.3,0.2,1.4,85.844
Турция гърди сурова,536,536,3554,158.9,43.2,60.2,37.6,0.0,0.0,495.6,0.0,1471.6,1.3,1585.9,0.015,1.3,0.2,0.004,2.6,117.7,14.1,10.9,0.0,0.0,0.0,0.0,294.3,1.7,27.2,543.4,0.4,4211.0,6226.0,0.5,35.5,976.092
Наземна пуйка сурова,537,537,169,8.7,2.3,3.0,2.5,0.0,0.0,22.4,0.0,78.7,0.047,82.5,0.041,0.037,0.073,0.08,0.2,7.7,1.1,0.6,0.0,0.086,0.1,0.0,21.7,0.1,1.2,26.2,0.096,228.0,270.2,0.025,2.7,54.095
Пилещо крило се готви,538,538,52,3.5,1.0,1.4,0.8,0.0,0.0,4.8,0.0,14.7,0.086,13.1,0.041,0.036,0.071,0.092,0.097,1.0,0.1,0.086,0.0,0.022,0.052,0.092,2.5,0.095,0.2,3.4,0.041,25.4,29.2,0.092,0.3,11.058
Печено печено пуйка,539,539,209,7.8,2.6,1.6,2.2,4.1,0.0,28.8,0.0,71.6,0.9,91.6,0.0,0.058,0.054,0.079,0.2,8.5,1.1,0.4,0.0,0.084,0.5,0.09,6.8,0.037,2.2,29.7,0.066,329.4,402.3,0.081,3.4,49.7
Фазанско месо сурово,540,540,1448,74.3,21.6,34.6,9.4,0.0,0.0,181.6,0.0,568.0,0.3,542.2,0.4,0.6,0.064,0.015,1.1,51.4,7.4,5.3,42.4,0.0,0.0,0.0,96.0,0.5,9.2,160.0,0.1,1712.0,1944.0,0.1,7.7,403.9
Пилешки гръб сурово,541,541,188,17.0,4.9,7.2,3.6,0.0,0.0,8.3,0.0,46.6,0.043,34.3,0.087,0.022,0.084,0.026,0.063,2.9,0.5,0.1,0.9,0.0,0.2,0.03,7.7,0.066,0.6,8.9,0.024,66.7,85.0,0.009,0.7,34.564
"Пилешки гръб, приготвен",542,542,93,6.5,1.8,2.6,1.4,0.0,0.0,8.0,0.0,28.1,0.091,21.9,0.005,0.026,0.035,0.052,0.035,1.6,0.3,0.048,0.0,0.084,0.074,0.051,6.5,0.052,0.4,5.8,0.016,43.2,52.2,0.055,0.7,21.425
Пилешки крак пържено,543,543,431,25.5,6.8,10.4,6.1,13.8,0.0,34.4,0.5,142.2,0.4,82.3,0.07,0.2,0.089,0.056,0.3,8.6,1.6,0.4,0.0,0.0,0.0,0.0,28.4,0.1,2.2,31.6,0.043,240.2,298.6,0.041,3.4,104.858
"Пилешки крака, приготвени",544,544,975,66.2,17.8,24.9,13.5,0.9,0.0,88.0,0.0,381.0,0.3,298.5,0.1,0.3,0.4,0.011,0.9,1.8,0.0,0.052,0.0,0.068,1.2,0.036,399.2,0.5,4.1,22.7,0.0,376.5,140.6,0.033,3.1,558.5
пуешка пържола пържена,545,545,179,10.8,2.8,4.4,2.8,10.9,0.0,9.1,0.0,41.0,0.5,31.6,0.092,0.075,0.071,0.088,0.1,1.3,0.3,0.1,0.0,0.0,0.0,0.0,9.0,0.01,1.4,9.6,0.028,149.8,166.4,0.013,0.9,41.229
варено месо от пуйка тако,546,546,271,13.9,3.2,4.7,3.9,5.5,0.0,30.7,0.0,129.9,1.2,128.1,0.0,0.1,0.051,0.062,0.6,5.5,1.1,0.5,0.0,0.0,0.5,0.089,126.3,0.072,3.3,49.4,0.3,329.4,543.5,0.067,4.6,179.7
Пилешки крак суров,547,547,736,54.9,15.0,22.8,11.5,0.6,0.0,56.3,0.0,319.9,0.3,231.5,0.018,0.3,0.053,0.096,0.5,16.3,3.4,1.1,0.7,0.033,0.8,0.096,31.0,0.2,2.4,65.4,0.088,533.2,698.3,0.091,5.1,145.973
пилешко месо сурово,548,548,1978,138.6,39.7,57.4,29.7,0.0,0.0,171.1,0.0,690.0,0.6,607.1,0.4,0.6,0.039,0.069,1.1,62.6,8.4,3.2,14.7,0.054,2.8,0.054,101.2,0.4,8.3,184.0,0.2,1352.4,1738.8,0.1,12.1,434.3
Пилешка шия се готви,549,549,94,6.9,1.9,2.7,1.5,0.0,0.0,7.5,0.0,26.6,0.085,23.5,0.065,0.05,0.078,0.079,0.035,1.3,0.2,0.033,0.0,0.087,0.1,0.032,10.3,0.065,0.9,4.9,0.095,46.4,41.0,0.054,1.0,25.616
